project_name,question,correctness,groundedness,status,latency,reference_answer,model_answer,docs_count,top_video_titles,probable_cause,notes
wwii-rag-chroma-e817958a,¿Cómo se sentía Hitler mientras se refugiaba en búnkeres durante la guerra?,1.0,1.0,success,9.028649,,"Hitler se sentía aturdido, deprimido y aislado mientras se refugiaba en búnkeres durante la guerra. Según los relatos, estaba ""hundido en una silla"" y su comportamiento era errático; a menudo farfullaba y sus pensamie...",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Quién llegó al poder en Italia en 1922?,1.0,1.0,success,8.943241,,"En Italia, en 1922, llegó al poder Benito Mussolini, quien instauró el primer estado fascista del mundo.",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Dónde se reúnen las fuerzas británicas durante la tensión previa al ataque alemán?,1.0,1.0,success,9.276052,,Las fuerzas británicas se reúnen en la frontera franco-belga a la espera de que Alemania ataque principalmente a través de Bélgica.,0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Qué hizo Goebbels después de envenenar a sus hijos?,1.0,1.0,success,7.458295,,"Después de envenenar a sus hijos, Goebbels también se suicidó.",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Qué ocurre con los ataques norteamericanos en la línea Gustav según el pasaje?,1.0,1.0,success,8.364119,,"Según el pasaje, los ataques norteamericanos en la línea Gustav resultan fútiles. A pesar de los esfuerzos de los aliados para intensificar la ofensiva, se encuentran con un fuerte nivel de resistencia, lo que lleva a...",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Cuál era el objetivo principal de los planes del Estado Mayor de Hitler respecto a la operación en los países nórdicos?,1.0,1.0,success,11.004624,,"El objetivo principal de los planes del Estado Mayor de Hitler respecto a la operación en los países nórdicos era otorgar carácter de ocupación pacífica, diseñada para proteger con la fuerza de las armas la neutralida...",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Cuál era el objetivo de la ofensiva aliada respecto a la línea Maginot en Bélgica?,1.0,1.0,success,8.688945,,"El objetivo de la ofensiva aliada respecto a la línea Maginot en Bélgica era dividir el frente aliado. Esto se enmarcaba dentro de un contexto en el que se consideraba que la línea Maginot era inexpugnable, lo cual re...",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Qué desencadenó Adolf Hitler que estuvo cerca de terminar con la civilización occidental?,1.0,1.0,success,9.130918,,"Adolf Hitler desencadenó una espantosa tiranía que estuvo peligrosamente cerca de terminar con la civilización occidental a través de una astuta red de mentiras y engaños, lo que llevó a la Segunda Guerra Mundial, don...",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Cuántas divisiones rusas asignó Stalin para la defensa de Kiev?,1.0,1.0,success,7.202388,,Stalin asignó 68 de las mejores divisiones rusas para la defensa de Kiev.,0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Cuál es el recurso natural de Suecia que es esencial para la guerra alemana?,1.0,1.0,success,7.663507,,El recurso natural de Suecia que es esencial para la guerra alemana es el mineral de hierro.,0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Qué declaración hizo Mussolini el 10 de junio de 1940?,1.0,1.0,success,7.266839,,"El 10 de junio de 1940, Mussolini declaró la guerra a Gran Bretaña y a Francia, asumiendo que la guerra ya había terminado y deseando aprovechar la situación.",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Qué era necesario para salvar a los soldados aliados de ser rodeados y aniquilados?,1.0,1.0,success,10.900384,,"Para salvar a los soldados aliados de ser rodeados y aniquilados, era necesario un ""milagro"" que detuviera el avance alemán, lo suficiente para que se pudiera lanzar una misión de rescate. Además, los aliados necesita...",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Qué cargos se unificaron tras la muerte de Hindenburg?,1.0,1.0,success,9.286851,,"Tras la muerte de Hindenburg, se unificaron los cargos de presidente y canciller para crear el nuevo cargo de Führer, que fue asumido por Adolf Hitler.",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Cuántos heridos tenían los alemanes en el frente según el pasaje?,1.0,1.0,success,9.364364,,Los alemanes tenían 400.000 heridos en el frente según el pasaje.,0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Qué países reciben apoyo del aluzo Bafe durante los ataques en Trondheim?,1.0,1.0,success,8.360249,,"Durante los ataques en Trondheim, el aluzo Bafe apoya a los británicos y a los franceses.",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Qué tipo de vehículo militar se menciona que se enfrenta en la llanura durante la Segunda Guerra Mundial?,1.0,1.0,success,9.923411,,El tipo de vehículo militar que se menciona que se enfrenta en la llanura durante la Segunda Guerra Mundial son los tanques.,0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Cuántas divisiones panzer componían el grupo A del ejército alemán?,1.0,1.0,success,9.576411,,El grupo A del ejército alemán estaba formado por siete divisiones panzer.,0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Dónde se detuvo el grupo central para reagruparse antes del ataque final a Moscú?,1.0,1.0,success,7.442484,,El grupo central se detuvo en las afueras de Smolensk para reagruparse antes del ataque final a Moscú.,0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Qué río se menciona en relación con el futuro de los estados de Europa del Este?,1.0,1.0,success,7.95547,,El río mencionado en relación con el futuro de los estados de Europa del Este es el río Elba.,0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Cuál es la cantidad de hombres con la que cuentan los rusos para su ofensiva?,1.0,1.0,success,7.639086,,Los rusos cuentan con un millón de hombres para su ofensiva.,0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Qué ejército estaba defendiendo Vitebsk durante los ataques?,1.0,1.0,success,7.766402,,El ejército que estaba defendiendo Vitebsk era el tercer ejército panfer.,0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Cuántos kilómetros avanzaron las tropas en tres días?,1.0,1.0,success,7.289467,,Las tropas avanzaron 120 kilómetros en tres días.,0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Cuántos oficiales rusos fueron asesinados debido a las purgas de Stalin?,1.0,1.0,success,8.275664,,"Durante las purgas de Stalin, fueron asesinados aproximadamente 35,000 oficiales rusos.",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Cuántos cruceros y destructores le quedaron a Alemania después de las batallas navales en Noruega?,1.0,1.0,success,8.319993,,"Después de las batallas navales en Noruega, Alemania se quedó con tan solo dos cruceros y cuatro destructores preparados para entrar en combate.",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Qué relación numérica existía entre el Ejército Rojo y los finlandeses en el sector mencionado?,1.0,1.0,success,7.730338,,"La relación numérica entre el Ejército Rojo y los finlandeses en el sector mencionado era de 14 a 1, lo que significa que el Ejército Rojo superaba en número a los finlandeses en esta proporción.",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Cuál fue la condición de las ciudades de Rotterdam y la Haya antes de su captura?,1.0,1.0,success,8.746178,,"Antes de su captura, las ciudades de Rotterdam y La Haya estaban en condiciones devastadoras. Ambas estaban temblando por el bombardeo aéreo que habían sufrido, lo que dejó a Rotterdam en ruinas y la guarnición holand...",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Quiénes lideraron las fuerzas libres francesas que se dirigieron a la capital?,1.0,1.0,success,6.999149,,Las fuerzas libres francesas que se dirigieron a la capital fueron lideradas por el comandante general Charles de Gaulle.,0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Qué acciones tomaron los británicos en Abyssinia durante el mismo mes que la retirada italiana?,1.0,1.0,success,8.521902,,"Los británicos lanzaron ataques contra las fuerzas italianas en Abyssinia durante el mismo mes de la retirada italiana. Estos ataques resultaron en un avance significativo, y en julio los británicos ya habían liberado...",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Qué aumentó como consecuencia de la batalla de Inglaterra?,1.0,1.0,success,10.863503,,"Como consecuencia de la batalla de Inglaterra, aumentaron los bombardeos de represalia en tierras alemanas. Además, la batalla terminó siendo desfavorable para Alemania, lo que implicó pérdidas en su aviación y un cam...",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Cuál es el propósito de la estrategia Blitzkrieg?,1.0,1.0,success,7.850941,,"El propósito de la estrategia Blitzkrieg, o guerra relámpago, era combinar unidades acorazadas y motorizadas con la potencia aérea táctica para romper las defensas del enemigo y causar confusión en sus líneas. Esta es...",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Qué acción tomó el embajador británico en Berlín esta mañana?,1.0,1.0,success,8.493397,,"Esta mañana, el embajador británico en Berlín entregó una nota al gobierno alemán que estipulaba que, a menos que informaran antes de las 11 en punto de la mañana que estaban dispuestos a retirar sus tropas de Polonia...",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Qué evento ocurrió en el norte de África relacionado con las fuerzas italianas?,1.0,1.0,success,8.767776,,"En el norte de África, las fuerzas italianas se sintieron en retirada y, tras una serie de ataques británicos, esta situación se convirtió en una desbandada. Los británicos llegaron a El Aghelia y rodearon a las fuerz...",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Qué es el concepto de Blitzkrieg en la guerra?,1.0,1.0,success,9.171838,,"El concepto de Blitzkrieg, o guerra relámpago, se refiere a una estrategia de guerra móvil desarrollada en Alemania. Consiste en la combinación de unidades acorazadas y motorizadas con potencia aérea táctica para romp...",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Cuándo acordaron los finlandeses un armisticio?,1.0,1.0,success,7.889339,,Los finlandeses acordaron un armisticio el 13 de marzo de 1940.,0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Qué inician las divisiones acorazadas norteamericanas el día 27?,1.0,1.0,success,8.026485,,Las divisiones acorazadas norteamericanas inician las últimas líneas de defensa y se dirigen hacia el sur y el este el día 27.,0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Qué ocurrió el 17 de septiembre durante la invasión de Polonia?,1.0,1.0,success,8.488898,,"El 17 de septiembre de 1939, durante la invasión de Polonia, el Ejército Rojo soviético invadió Polonia por el este. Esto ocurrió después de que las fuerzas alemanas ya habían rodeado Varsovia, la capital polaca, el d...",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Cuál era la intención principal de los alemanes al atacar a los aliados en el Atlántico?,1.0,1.0,success,8.36621,,"La intención principal de los alemanes al atacar a los aliados en el Atlántico era conseguir que Gran Bretaña se rindiera, cortando el suministro de combustible y alimentos. Los submarinos alemanes controlaban las rut...",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Cuál era la condición planteada por el embajador británico para evitar la guerra?,1.0,1.0,success,8.999786,,"La condición planteada por el embajador británico para evitar la guerra era que Alemania se comunicara antes de las 11 de la mañana, manifestando su disposición a retirar sus tropas de Polonia. Si esto no sucedía, Gra...",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Qué fecha fue crucial para las fuerzas libres francesas y las fuerzas norteamericanas que se dirigieron a la capital?,1.0,1.0,success,7.235619,,La fecha crucial para las fuerzas libres francesas y las fuerzas norteamericanas que se dirigieron a la capital fue el 24 de agosto.,0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Cuáles son las ciudades fortificadas clave que los rusos planean tomar en su avance?,1.0,1.0,success,9.505436,,"Las ciudades fortificadas clave que los rusos planean tomar en su avance son Vitebsk, Orsha, Mogilev y Brobuysk. Una vez tomadas estas ciudades, planean avanzar hacia Minsk y Brest-Litovsk.",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Qué problemática enfrentaba Hitler con los planes británicos?,1.0,1.0,success,10.405531,,"Hitler enfrentaba la problemática de que, al enterarse de los planes británicos, sabía que tenía que actuar rápidamente para evitar el desastre. Los planes británicos podían conducir a que Alemania quedara aislada y s...",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Qué acción emprendió el Estado Mayor alemán al conocer los planes británicos?,1.0,1.0,success,9.05446,,"Al conocer los planes británicos, el Estado Mayor alemán comenzó a diseñar una estrategia para responder a los británicos y franceses. Esta estrategia incluía mantener a los británicos lejos de Noruega y capturar Dina...",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Qué control tenían los submarinos alemanes sobre las rutas marítimas?,1.0,1.0,success,8.445933,,"Los submarinos alemanes tenían un control significativo sobre las rutas marítimas durante la Segunda Guerra Mundial. Atacaban a los barcos mercantes solitarios con gran impunidad, lo que les permitía interferir con el...",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Cuándo comenzó la ofensiva norteamericana?,1.0,1.0,success,6.800129,,La ofensiva norteamericana comenzó el 25 de julio.,0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Qué problema tenían las fuerzas alemanas en el sector norteamericano?,1.0,1.0,success,7.909992,,Las fuerzas alemanas en el sector norteamericano estaban faltas de refuerzos y no contaban con reservas para cubrir las brechas del frente.,0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Qué ocurre con las fuerzas alemanas en el sector norteamericano según el pasaje?,1.0,1.0,success,8.09105,,Las fuerzas alemanas en el sector norteamericano están faltas de refuerzos y no hay reservas para cubrir las brechas del frente. Esto sugiere que su capacidad de defensa y respuesta a las ofensivas norteamericanas est...,0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,¿Qué fecha fue cuando las fuerzas alemanas llegaron a las afueras de Varsovia?,1.0,1.0,success,7.998458,,Las fuerzas alemanas llegaron a las afueras de Varsovia el 9 de septiembre.,0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-chroma-e817958a,"¿Hacia dónde planean avanzar los rusos después de tomar las ciudades de Vitebsk, Orsha, Mogilev y Brobuysk?",1.0,1.0,success,8.073965,,"Después de tomar las ciudades de Vitebsk, Orsha, Mogilev y Brobuysk, los rusos planean avanzar en un frente amplio, primero hacia Minsk y luego hacia Brest-Litovsk, en Polonia.",0,,ok,No obvious issue detected with the current heuristic.
