project_name,question,correctness,groundedness,status,latency,reference_answer,model_answer,docs_count,top_video_titles,probable_cause,notes
wwii-rag-faiss-a188ed35,¿Cuál era la intención principal de los alemanes al atacar a los aliados en el Atlántico?,1.0,1.0,success,8.391006,,"La intención principal de los alemanes al atacar a los aliados en el Atlántico era conseguir que Gran Bretaña se rindiera, cortando su suministro de combustible y alimentos. Además, los submarinos alemanes controlaban...",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-faiss-a188ed35,¿Cuál era la condición planteada por el embajador británico para evitar la guerra?,1.0,1.0,success,7.897683,,"La condición planteada por el embajador británico para evitar la guerra era que el gobierno alemán debía comunicar, antes de las 11 de la mañana, que estaban dispuestos a retirar sus tropas de Polonia.",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-faiss-a188ed35,¿Qué fecha fue crucial para las fuerzas libres francesas y las fuerzas norteamericanas que se dirigieron a la capital?,1.0,1.0,success,7.881679,,La fecha crucial para las fuerzas libres francesas y las fuerzas norteamericanas que se dirigieron a la capital fue el 24 de agosto.,0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-faiss-a188ed35,¿Cuáles son las ciudades fortificadas clave que los rusos planean tomar en su avance?,1.0,1.0,success,7.607467,,"Las ciudades fortificadas clave que los rusos planean tomar en su avance son Vitebsk, Orsha, Mogilev y Brobuysk.",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-faiss-a188ed35,¿Qué acción emprendió el Estado Mayor alemán al conocer los planes británicos?,1.0,1.0,success,7.536147,,"Al conocer los planes británicos, el Estado Mayor alemán empezó a diseñar una estrategia para responder a los británicos y franceses. Esto incluía mantener a los británicos lejos de Noruega y capturar Dinamarca, que s...",0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-faiss-a188ed35,¿Qué control tenían los submarinos alemanes sobre las rutas marítimas?,1.0,1.0,success,10.562768,,Los submarinos alemanes tenían un control significativo sobre las rutas marítimas durante la guerra. Atacaban y hundían barcos mercantes solitarios con total impunidad y su objetivo era cortar el suministro de combust...,0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-faiss-a188ed35,¿Cuándo comenzó la ofensiva norteamericana?,1.0,1.0,success,8.026683,,La ofensiva norteamericana comenzó el 25 de julio.,0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-faiss-a188ed35,¿Qué problema tenían las fuerzas alemanas en el sector norteamericano?,1.0,1.0,success,8.265642,,Las fuerzas alemanas en el sector norteamericano estaban faltas de refuerzos y no había reservas para cubrir las brechas en el frente. Esto las debilitó significativamente durante los combates.,0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-faiss-a188ed35,¿Qué ocurre con las fuerzas alemanas en el sector norteamericano según el pasaje?,1.0,1.0,success,8.690792,,Las fuerzas alemanas en el sector norteamericano están faltas de refuerzos y no tienen reservas para cubrir las brechas del frente. Esto se menciona en el contexto de una situación crítica en la que las divisiones aco...,0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-faiss-a188ed35,¿Qué fecha fue cuando las fuerzas alemanas llegaron a las afueras de Varsovia?,1.0,1.0,success,7.389209,,Las fuerzas alemanas llegaron a las afueras de Varsovia el 9 de septiembre.,0,,ok,No obvious issue detected with the current heuristic.
wwii-rag-faiss-a188ed35,"¿Hacia dónde planean avanzar los rusos después de tomar las ciudades de Vitebsk, Orsha, Mogilev y Brobuysk?",1.0,1.0,success,10.67664,,"Después de tomar las ciudades de Vitebsk, Orsha, Mogilev y Brobuysk, los rusos planean avanzar hacia Minsk y luego a Brest-Litovsk, en Polonia. Esto les llevará hasta las fronteras del mismo Reich.",0,,ok,No obvious issue detected with the current heuristic.
